rgn_id,trend_lm,year,ico_trend
147,0,1993,0
147,-1.2306961192858985e-16,1994,-0
147,-8.5265128291212e-17,1995,-0
147,-8.69999999999965e-4,1996,-0.00435
147,-9.942857142858975e-4,1997,-0.00497
147,-9.32142857142741e-4,1998,-0.00466
147,-8.285714285713561e-4,1999,-0.00414
147,-4.350000000000115e-4,2000,-0.00218
147,-2.109090909090892e-4,2001,-0.00105
147,-1.515670998438328e-17,2002,-0
147,2.109090909090891e-4,2003,0.00105
147,-5.2727272727272296e-5,2004,-2.6e-4
147,-2.109090909090405e-4,2005,-0.00105
147,-0.001027636363636349,2006,-0.00514
147,-0.0032081212121213964,2007,-0.01604
147,-0.003983636363636332,2008,-0.01992
147,-0.004591939393939094,2009,-0.02296
147,-0.004587696969696909,2010,-0.02294
147,-0.004208181818181767,2011,-0.02104
147,-0.0034533939393938114,2012,-0.01727
147,-0.0018869696969696856,2013,-0.00943
147,-6.222424242423256e-4,2014,-0.00311
147,5.971515151513651e-4,2015,0.00299
147,0.0010221818181818166,2016,0.00511
147,-6.361818181818501e-4,2017,-0.00318
147,-0.0012121212121212028,2018,-0.00606
